id,sold,main_salary,second_salary,annual_bonus,loan_os,house_value_change,bank_balance_main,credit_card_bal,car_loan,used_bank_overdraft,owns_property,remarried,divorce,age,shares,savings,children,areacode,credit_card,blah
299,1,83000,0,105,-40,-5000,13384,5631,0,0,0,0,0,49,595,20085,1,5,N,M
300,0,26000,0,0,-11,3000,8488,1406,0,0,0,0,0,48,0,3050,0,5,N,N
301,0,5000,0,0,-6,0,160,992,0,0,0,0,0,27,0,108,1,7,N,O
302,1,61000,0,0,-53,-2000,3351,12608,0,0,0,0,0,25,0,9606,4,1,N,P
303,0,2000,0,0,-8,0,42,34,0,0,0,0,0,24,0,0,0,1,N,Q
304,0,0,0,0,0,0,12,1,0,0,0,0,0,18,0,0,0,7,N,R
305,0,1000,0,0,-24,0,265,43,0,0,0,0,0,18,0,67,0,9,Y,S
306,0,19000,0,0,-3,6000,1533,143,0,0,0,0,0,30,0,0,4,4,N,T
307,0,40000,0,0,-54,0,398,1869,0,1,0,0,0,42,272,3461,0,6,N,U
308,0,54000,0,0,-179,0,0,4544,0,1,0,0,0,27,0,1276,0,6,Y,V
309,0,2000,0,0,-1,0,234,24,0,0,0,0,1,18,7,0,0,7,N,W
310,0,62000,0,0,-2,10000,0,99,0,0,1,0,0,40,0,1122,0,4,N,X
311,0,21000,0,0,-157,0,29,6174,0,1,1,0,0,60,0,5819,0,6,Y,Y
312,0,7000,0,0,-11,0,0,1862,0,1,0,0,0,21,0,0,0,8,Y,Z
313,0,19000,1000,0,0,2000,11922,662,0,0,1,0,0,65,0,1021,0,5,N,A
314,0,41000,0,0,-1023,0,2,1045,0,1,1,0,0,30,0,5019,0,5,Y,B
315,0,14000,0,0,-89,0,504,1138,0,0,1,0,0,40,0,1600,0,7,Y,C
316,0,17000,0,0,-1,2000,2628,1322,0,0,0,0,0,20,1344,63,4,1,N,D
317,0,40000,0,0,-2,3000,819,2177,0,0,0,0,1,68,0,240,1,9,N,E
318,0,12000,1000,0,-10,1000,2309,135,0,0,0,0,0,40,0,0,0,2,N,F
319,0,17000,0,0,-334,-1000,593,1200,0,0,0,0,0,29,0,0,1,8,Y,G
320,0,73000,0,0,-176,2000,2994,3253,0,0,0,0,0,31,0,450,0,1,Y,H
321,0,1000,0,0,-5,0,67,0,0,0,0,0,0,19,0,0,0,1,N,I
322,0,14000,0,1,-1,-1000,117,367,0,0,0,0,0,61,0,534,0,3,N,J
323,0,73000,0,0,-17,1000,9061,786,0,0,0,0,0,53,0,1800,0,4,N,K
324,0,4000,0,0,-17,1000,812,0,0,0,0,0,0,19,165,0,0,9,Y,L
325,0,0,0,0,-75,0,19109,5460,0,0,0,0,0,41,0,21103,0,3,N,M
326,0,1000,0,1,0,0,96,211,0,0,0,0,0,18,0,0,4,7,N,N
327,0,27000,0,75,-45,0,3633,2370,1000,0,0,0,0,48,101,1870,0,5,N,O
328,0,0,0,0,0,0,227,0,0,0,0,0,0,18,0,0,0,1,N,P
329,0,51000,0,245,-2,-2000,5175,562,0,0,0,0,0,31,0,0,0,5,N,Q
330,0,16000,0,0,-49,0,52,1845,0,1,0,0,0,21,79,3973,4,4,N,R
331,0,11000,0,0,-3,0,2061,147,0,0,0,0,0,26,0,260,0,4,N,S
332,0,19000,0,0,-24,1000,2055,1633,0,0,0,0,0,25,0,1316,0,1,Y,T
333,0,15000,0,3,0,0,1338,816,0,0,0,0,0,39,0,564,0,7,N,U
334,0,25000,0,0,-7,0,2808,1028,0,0,0,0,0,24,0,5024,0,4,N,V
335,0,26000,0,0,-71,1000,1020,1030,0,0,0,0,0,43,11,1446,0,1,N,W
336,0,0,0,0,-11324,13000,15618,3899,0,0,1,0,0,44,0,0,0,9,N,X
337,0,38000,0,0,-6,0,485,242,0,0,0,0,0,22,12,257,0,8,N,Y
338,0,8000,0,0,-7,0,567,519,0,0,0,0,0,27,5,187,0,9,N,Z
339,0,8000,0,0,-14,0,964,126,0,0,0,0,0,60,0,95,0,6,N,A
340,0,10000,0,0,-149,1000,585,503,0,0,0,0,0,42,0,0,0,2,Y,B
341,0,0,0,0,-57,-1000,1562,1425,0,0,0,0,0,54,0,8458,1,2,N,C
342,0,19000,2000,0,-7,4000,3904,577,0,0,0,0,0,24,0,0,0,3,N,D
343,0,12000,0,0,-212,0,219,1547,0,0,0,0,0,32,0,171,4,6,Y,E
344,1,26000,0,0,-436,-1000,133,2354,0,1,0,0,0,32,0,7300,4,3,Y,F
345,0,17000,0,0,-1,-2000,1261,639,0,0,0,0,0,25,0,82,0,6,N,G
346,0,29000,0,0,-433,1000,579,1937,0,0,1,0,0,34,0,3149,0,9,Y,H
347,0,32000,1000,0,-154,2000,1915,852,0,0,1,0,0,47,0,92,0,9,Y,I
348,0,14000,0,0,-158,0,383,719,0,0,0,0,0,29,0,0,0,4,Y,J
349,0,32000,1000,0,-25,2000,2299,506,0,0,0,0,0,29,12,776,0,7,N,K
350,0,21000,0,0,-857,2000,1530,1592,0,0,1,0,0,29,0,2706,0,7,Y,L
351,0,39000,0,0,0,-2000,38984,411,7000,0,0,0,1,29,0,0,0,3,N,M
352,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,1,N,N
353,0,65000,0,0,-24,-2000,75,4966,0,0,0,0,0,30,524,0,0,8,N,O
354,0,30000,0,0,-127,0,0,172,0,1,0,0,0,37,0,3130,0,9,Y,P
355,0,21000,0,0,-57,1000,4,1309,0,1,0,0,0,22,0,533,0,1,Y,Q
356,0,75000,0,0,0,14000,2599,472,0,0,0,0,0,23,0,0,0,1,N,R
357,0,0,1000,955,-8935,35000,1774,10877,0,1,1,0,0,58,0,0,4,4,Y,S
358,0,17000,2000,0,-1,2000,472,292,0,0,0,0,0,63,0,0,0,1,N,T
359,1,26000,0,0,-354,1000,547,636,0,0,0,0,0,26,0,0,1,3,N,U
360,0,14000,0,0,-4,2000,2340,734,0,0,0,0,0,23,0,265,0,3,N,V
361,0,39000,3000,152,-4,4000,2166,1740,0,0,0,0,0,39,0,6418,0,1,N,W
362,0,73000,0,30,-484,4000,0,4144,20000,1,0,0,0,36,25,3113,0,4,Y,X
363,0,11000,0,2,-131,0,3,814,0,1,0,0,0,28,56,1052,0,2,Y,Y
364,0,79000,3000,73,-31,3000,4417,4838,0,0,0,0,0,32,864,0,0,8,N,Z
365,0,31000,0,0,-2,2000,15552,1380,0,0,1,0,0,40,0,1145,0,6,N,A
366,0,1000,0,0,-2,2000,1077,0,1000,0,0,0,0,18,0,0,0,9,N,B
367,0,8000,0,0,0,0,174,20,0,0,0,0,0,19,91,0,4,1,N,C
368,0,31000,0,0,-11,-1000,775,1946,1000,0,0,0,0,24,0,452,0,1,N,D
369,0,2000,0,0,-28,0,230,56,0,0,0,0,0,18,30,18,0,2,Y,E
370,0,0,0,0,-102,0,794,0,0,0,0,0,1,34,2393,1158,0,1,Y,F
371,0,81000,0,0,0,-7000,5458,6950,0,0,0,0,0,39,0,28264,0,1,N,G
372,0,26000,1000,0,-17,5000,3409,584,0,0,0,0,0,32,0,3041,0,6,N,H
373,0,33000,0,0,-219,-3000,22,5357,0,1,1,0,0,25,0,1011,1,6,N,I
374,0,37000,10000,0,-13,4000,10483,1852,0,0,1,0,0,42,0,2876,0,9,N,J
375,0,84000,0,0,-483,1000,1,12942,0,1,0,0,1,27,10,9998,0,1,Y,K
376,0,25000,0,0,0,8000,2235,546,0,0,0,0,0,28,0,0,0,1,N,L
377,0,16000,0,0,-8,0,1085,532,0,0,0,0,0,32,0,0,0,1,N,M
378,1,13000,0,6,-576,-2000,1,1303,1000,1,0,0,0,28,79,27,3,1,Y,N
379,0,6000,0,0,-2,0,415,77,0,0,0,0,0,21,0,73,4,4,N,O
380,0,1000,0,0,-49,0,77,16,0,0,0,0,0,18,3,212,4,4,Y,P
381,0,22000,0,5,0,-4000,237,1577,0,0,1,0,0,20,0,0,4,1,N,Q
382,0,19000,0,0,0,1000,3212,2062,0,0,0,0,0,44,0,5914,0,5,N,R
383,0,225000,0,5991,-136,21000,14412,9256,0,0,0,0,0,38,0,38914,0,2,N,S
384,0,21000,0,0,-32,1000,227,0,0,0,0,0,0,45,0,7959,0,2,N,T
385,0,56000,0,0,-895,-8000,5276,3633,6000,0,0,0,1,38,0,4993,0,1,N,U
386,0,26000,3000,0,-18,4000,400,1452,0,0,0,0,0,25,0,0,1,1,N,V
387,0,22000,0,0,-16,0,0,1007,0,1,0,0,0,25,0,0,0,1,N,W
388,0,23000,1000,0,-2,2000,8049,4068,0,0,0,0,0,47,0,412,1,2,N,X
389,0,18000,0,0,-7537,0,2187,1061,0,0,1,0,0,25,2200,0,0,5,Y,Y
390,0,18000,0,0,0,2000,380,0,0,0,0,0,0,26,0,0,4,1,N,Z
391,0,6000,0,0,-22,0,1128,36,0,0,0,0,0,19,0,39,4,4,Y,A
392,0,115000,0,0,-134,1000,4,27835,0,0,0,0,1,43,0,32719,0,9,N,B
393,0,18000,1000,0,-21,2000,17,1457,0,1,1,0,0,64,0,5467,0,5,Y,C
394,0,0,0,0,0,0,571,0,0,0,0,0,0,18,0,54,0,2,N,D
395,0,19000,0,0,-44,0,64,3001,0,1,0,0,0,32,0,2282,0,2,Y,E
396,0,33000,0,9372,0,15000,2258,0,0,0,0,0,0,25,324,177784,0,4,N,F
397,1,44000,0,0,-68,0,951,3876,0,0,0,0,0,23,250,0,0,2,N,G
398,0,33000,0,0,0,0,1059,511,0,0,0,0,0,23,0,0,0,1,N,H
399,0,230000,0,27885,-20,19000,36634,1491,11000,0,0,0,0,26,192251,0,1,1,N,I
400,0,38000,0,0,-8,0,406,2515,0,0,0,0,0,22,0,4234,0,1,N,J
401,0,16000,0,0,-24,0,457,991,0,0,0,0,0,47,504,0,0,4,N,K
402,0,9000,0,0,-125,0,380,1773,0,1,0,0,0,45,9,5440,0,1,Y,L
403,0,0,0,0,0,-3000,46,3,0,0,0,0,0,23,0,0,0,2,N,M
404,0,12000,0,872,-529,0,755,287,0,0,0,0,0,40,0,0,0,9,Y,N
405,0,529000,0,0,-4173,49000,2,16688,40000,0,1,0,0,30,0,0,0,2,N,O
406,0,1000,0,0,-1,0,11,24,0,0,0,0,0,19,0,0,3,1,N,P
407,0,32000,0,0,-77,0,0,805,0,1,0,0,1,21,0,0,4,4,Y,Q
408,0,18000,1000,0,0,3000,1484,4,0,0,1,0,0,60,8341,61578,0,5,N,R
409,0,11000,0,0,0,0,1408,80,0,0,0,0,0,26,0,0,0,1,N,S
410,0,17000,0,0,-335,0,844,1114,0,0,1,0,0,40,0,4946,0,6,Y,T
411,0,0,0,0,-298,-1000,1932,4671,0,0,0,0,0,21,0,9208,0,5,N,U
412,0,28000,0,1,-186,1000,1546,3408,2000,1,0,0,0,40,0,4659,1,2,Y,V
413,0,26000,0,0,-76,1000,1781,1851,0,0,0,0,0,48,335,4956,0,6,Y,W
414,0,11000,0,0,-42,0,418,192,0,0,0,0,0,26,952,0,0,3,N,X
415,0,25000,1000,0,-42,0,1208,229,0,0,0,0,0,25,0,7613,1,1,N,Y
416,0,20000,0,0,-202,0,5,724,0,0,1,0,0,28,0,2043,0,7,Y,Z
417,0,28000,0,1,-3505,1000,257,1446,0,0,1,0,0,39,40,88,0,5,N,A
418,0,11000,0,0,-77,1000,722,202,0,0,0,0,0,23,0,0,0,2,N,B
419,0,31000,0,0,-471,5000,-539,311,0,1,1,0,0,33,0,4376,0,2,N,C
420,0,0,0,0,0,0,184,0,0,0,0,0,0,18,0,0,0,2,N,D
421,0,13000,0,0,-43,0,269,2107,0,1,0,0,0,20,2,410,4,6,Y,E
422,0,69000,25000,885,-1,7000,27476,408,0,0,1,0,0,58,910,18,0,3,N,F
423,0,0,0,0,-30,1000,1587,1213,0,0,0,0,0,36,1316,1457,2,1,N,G
424,0,52000,2000,0,0,5000,11269,3268,0,0,0,0,0,24,20,0,0,1,N,H
425,0,221000,0,412,-43,1000,6800,2534,3000,1,0,0,0,44,0,0,0,4,Y,I
426,0,4000,0,0,-3,0,10,64,0,0,0,0,0,35,0,0,2,7,N,J
427,0,35000,0,0,-155,0,17,1906,0,1,0,0,0,65,0,6379,0,7,Y,K
428,0,10000,0,0,-55,0,744,324,0,0,0,0,0,34,0,172,0,1,Y,L
429,0,30000,0,0,-98,1000,3,8284,4000,1,0,0,0,28,15,1716,0,4,Y,M
430,0,18000,0,0,-27,-1000,15,2245,0,0,0,0,0,37,0,96,0,2,N,N
431,0,23000,0,0,-75,0,5,1713,0,1,0,0,0,40,0,739,0,2,Y,O
432,0,4000,0,0,-17,0,486,145,0,0,0,0,0,19,0,181,4,5,N,P
433,0,32000,0,0,-1078,-3000,90,3010,0,1,1,0,0,28,665,336,0,9,Y,Q
434,0,66000,0,15,-9,3000,4256,7983,0,0,0,0,0,32,250,0,0,1,N,R
435,0,152000,0,0,-12658,6000,26625,12744,0,0,0,0,0,42,373,0,4,1,Y,S
436,0,12000,0,0,-10,1000,603,0,0,0,1,0,0,39,48,0,0,4,N,T
437,0,236000,1000,0,-757,9000,11606,20121,0,0,1,0,1,35,472,10049,0,2,Y,U
438,0,13000,0,0,-5,2000,7752,377,7000,0,1,0,0,25,1500,169,0,9,N,V
439,0,0,0,0,-153,0,37,0,0,0,1,0,0,18,0,0,0,1,N,W
440,0,29000,1000,333,-396,2000,3762,585,0,0,1,0,0,58,2510,5805,0,4,Y,X
441,0,32000,0,0,-10,12000,0,6091,0,0,1,0,0,20,1183,0,4,6,N,Y
442,0,14000,0,0,-138,1000,3607,534,0,0,0,0,0,48,0,0,0,1,Y,Z
443,0,18000,0,0,-35,1000,17,817,0,1,0,0,0,21,0,692,4,7,Y,A
444,0,20000,0,0,-20,1000,3169,42,0,0,0,0,0,28,0,0,0,1,N,B
445,1,11000,0,0,-132,0,2,948,0,1,0,0,0,33,0,0,3,6,Y,C
446,0,13000,0,0,0,1000,699,304,0,0,0,0,0,45,0,0,0,7,N,D
447,0,26000,0,0,-9,2000,291,424,0,0,0,0,0,20,116,0,4,5,N,E
448,0,8000,0,0,-22,0,1218,581,0,0,1,0,0,26,0,0,0,1,N,F
449,0,277000,1000,0,-750,7000,111,13042,39000,1,0,0,0,30,440,29179,0,5,Y,G
450,0,1000,0,0,-2,0,240,259,0,0,0,0,0,18,10,416,0,1,Y,H
451,0,14000,0,0,-9,0,374,541,0,0,0,0,0,43,0,0,0,1,N,I
452,0,37000,0,0,-159,0,0,2805,0,1,1,0,0,32,98,0,0,4,Y,J
453,0,20000,0,0,-96,0,0,646,0,1,0,0,0,23,0,3570,2,7,Y,K
454,0,0,15000,24,-21,22000,10,5565,0,0,0,0,0,41,293,32388,0,1,N,L
455,0,63000,0,0,-392,0,1160,8300,0,0,1,0,0,45,0,9945,0,4,Y,M
456,0,19000,0,0,0,0,2832,3460,0,0,0,0,0,44,10,0,0,7,N,N
457,0,15000,0,0,0,0,1016,1186,0,0,0,0,0,43,0,2344,0,5,N,O
458,0,33000,0,0,-174,0,1062,0,0,0,0,0,0,20,0,1177,0,4,N,P
459,0,10000,0,34,0,0,8,573,0,1,0,0,0,34,0,1239,0,4,Y,Q
460,0,0,1000,2,-38,1000,3326,2627,0,0,0,0,0,30,364,1884,0,1,N,R
461,0,12000,0,0,-78,0,386,265,0,0,0,0,0,34,0,860,0,2,Y,S
462,0,23000,0,0,-200,0,1115,299,0,1,0,0,0,26,0,0,0,1,Y,T
463,1,19000,0,0,-180,-3000,19,6425,0,1,0,0,0,25,0,2992,2,1,Y,U
464,0,7000,0,0,-89,0,1,325,0,1,0,0,0,21,0,0,4,1,N,V
465,0,23000,2000,0,-54,3000,752,1777,0,1,0,0,0,49,0,6050,1,6,N,W
466,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,4,1,N,X
467,0,9000,1000,93,-18,3000,4629,10,0,0,0,0,0,44,526,0,2,5,N,Y
468,0,60000,4000,0,-18,6000,4842,3123,0,0,0,0,0,69,150,460,0,4,N,Z
469,0,88000,0,0,-12436,-3000,8998,8515,0,0,1,0,0,35,40,118,3,6,Y,A
470,0,98000,0,80,-203,-2000,0,5938,0,0,0,0,0,67,901,10795,0,1,N,B
471,0,17000,0,0,-13,0,1422,1563,0,0,0,0,0,39,1,225,0,1,N,C
472,0,15000,0,0,-37,-2000,3023,5783,0,0,0,0,0,43,581,0,0,1,N,D
473,0,20000,6000,0,-156,7000,4,3151,0,1,0,0,0,27,0,0,1,2,N,E
474,0,0,0,0,0,0,8,0,0,0,0,0,0,19,0,0,0,2,N,F
475,0,9000,0,0,0,0,3864,79,0,0,0,0,0,22,0,0,0,1,N,G
476,1,29000,0,0,-273,-8000,4,4772,9000,1,0,0,1,23,0,0,0,1,Y,H
477,0,32000,0,0,0,1000,4999,973,8000,0,0,0,0,21,0,0,0,7,N,I
478,0,8000,0,0,-276,0,34,1548,0,1,1,0,0,65,0,8232,1,7,Y,J
479,0,32000,0,0,-478,2000,2128,2955,0,0,1,0,0,63,319,2614,0,6,Y,K
480,0,0,0,0,-4,0,0,32,0,1,0,0,0,19,0,42,4,7,Y,L
481,0,19000,2000,66,-82,3000,6829,404,1000,0,1,0,0,60,0,0,0,7,Y,M
482,0,0,0,0,0,0,134,33,0,0,0,0,0,19,0,0,4,2,N,N
483,0,22000,0,0,-10,0,364,1590,0,0,0,0,0,27,50,99,0,4,N,O
484,0,18000,0,0,-14,-2000,1274,233,0,1,0,0,0,37,24,3438,0,7,N,P
485,0,15000,0,0,-10,0,221,812,0,0,0,0,0,42,0,256,0,1,N,Q
486,0,32000,2000,0,-12,2000,4024,0,0,0,0,0,0,59,0,14486,0,1,N,R
487,0,26000,3000,0,-91,4000,2610,58,0,0,0,0,0,33,0,1884,0,7,Y,S
488,0,60000,2000,0,-342,9000,4867,2318,0,0,1,0,0,52,0,0,1,8,Y,T
489,0,9000,0,0,-78,0,60,476,0,1,0,0,0,21,0,2523,0,2,Y,U
490,0,54000,1000,0,-1,3000,31,2105,0,0,0,0,1,23,262,0,0,1,N,V
491,0,97000,10000,0,-30,17000,31315,302,0,0,0,0,0,25,70,0,0,1,N,W
492,0,1000,0,0,0,0,96,0,0,0,0,0,1,18,0,0,0,9,N,X
493,0,123000,0,0,0,24000,37,1021,40000,0,0,0,0,35,0,0,0,1,N,Y
494,0,25000,0,0,0,19000,0,0,0,0,0,0,0,25,9705,0,0,1,N,Z
495,0,0,0,0,-8,0,1,30,0,0,0,0,0,19,0,0,2,8,Y,A
496,0,9000,0,0,-7,0,2,165,0,1,0,0,0,32,0,0,4,2,Y,B
497,0,36000,25000,0,-14,26000,44899,13,0,0,0,0,0,22,0,0,0,1,N,C
498,0,26000,0,0,-96,-6000,6280,2060,0,0,0,0,0,31,0,2594,4,2,N,D
499,0,88000,0,0,-2,2000,8669,127,0,0,0,0,0,30,0,5045,0,1,N,E
500,0,16000,0,0,-30,0,65,245,0,0,0,0,0,21,0,0,4,4,N,F
501,0,18000,1000,0,-5,1000,3650,1860,0,0,1,0,0,61,1487,4707,0,2,N,G
502,0,23000,0,0,-186,0,0,3573,0,1,1,0,0,31,0,2600,0,2,Y,H
503,0,72000,0,0,-336,3000,2,4299,0,1,0,0,0,45,1,9635,0,5,Y,I
504,0,35000,0,0,-2,7000,4601,2431,0,0,1,0,0,25,0,0,0,1,N,J
505,0,0,0,0,0,-7000,3771,538,0,0,0,0,1,33,0,21592,0,1,N,K
506,0,30000,2000,433,0,1000,19459,3211,0,0,0,0,0,31,15304,884,4,1,N,L
507,1,62000,0,0,-177,-1000,5,6946,0,1,0,0,0,38,291,3973,3,1,N,M
508,0,33000,0,0,-133,6000,6622,1204,0,0,0,0,0,27,0,0,0,8,N,N
509,0,381000,0,0,-2841,7000,8865,10161,0,0,0,0,0,44,60,4179,0,2,Y,O
510,0,108000,16000,0,-167,22000,10,1370,0,0,0,0,0,23,304,276,4,2,N,P
511,0,2000,0,0,0,0,69,111,0,0,0,0,0,19,0,129,0,8,N,Q
512,0,57000,1000,0,-75,8000,12795,5163,0,0,1,0,0,36,0,0,0,7,Y,R
513,0,13000,0,0,-1,0,1376,895,0,0,0,0,0,23,195,0,0,1,N,S
514,0,39000,0,0,-1,1000,3135,431,0,0,0,0,1,58,0,26,4,4,N,T
515,0,5000,0,0,-23,0,1371,466,0,0,0,0,0,33,0,2,0,7,N,U
516,0,14000,0,0,-9,0,262,501,0,0,0,0,1,26,0,0,3,7,N,V
517,0,22000,0,0,-406,-1000,0,719,0,1,0,0,0,60,48,229,0,5,Y,W
518,0,2000,0,0,-2,0,16,21,0,0,0,0,0,24,0,0,0,1,N,X
519,0,0,0,0,0,0,106,12,0,0,0,0,0,18,0,0,0,6,N,Y
520,0,21000,0,0,-54,0,4462,3670,0,0,1,0,0,36,21,26021,0,8,Y,Z
521,0,41000,0,0,-20,6000,6749,3001,0,0,0,0,0,43,540,0,1,4,N,A
522,0,0,0,708,0,0,781,0,0,0,0,0,0,18,363,0,0,6,N,B
523,0,89000,0,0,-869,17000,47,3398,0,1,1,0,0,31,850,107,0,9,Y,C
524,0,97000,3000,0,-639,9000,5422,4883,0,0,1,0,0,48,175,10473,0,1,Y,D
525,1,21000,0,0,-232,-2000,59,1271,0,0,0,0,0,35,0,0,3,4,Y,E
526,0,76000,2000,0,0,5000,4525,4295,0,0,0,0,0,33,992,0,0,1,N,F
527,0,0,0,0,0,0,93,13,0,0,0,0,0,18,0,0,0,3,N,G
528,0,6000,0,0,0,0,1989,2,0,0,0,0,0,20,0,0,4,2,N,H
529,0,19000,0,0,-228,1000,2068,843,0,0,0,0,0,31,3,288,0,5,Y,I
530,0,11000,0,0,-194,0,2321,409,0,0,1,0,0,20,0,0,4,1,Y,J
531,0,7000,0,0,-6,-20000,6655,1102,0,0,0,0,0,31,3436,405,0,2,N,K
532,1,26000,0,0,-110,-1000,1976,2466,0,0,1,0,0,46,0,6379,0,5,Y,L
533,0,289000,26000,600,-500,270000,57800,0,0,0,0,0,0,37,990300,0,0,1,N,M
534,0,5000,0,0,-6,0,1427,71,0,0,0,0,0,38,0,0,0,2,N,N
535,0,22000,0,0,-22,1000,1075,291,0,0,0,0,0,40,0,10293,0,3,N,O
536,0,49000,0,0,-13,-3000,866,1118,0,0,0,0,0,23,0,0,0,1,N,P
537,0,28000,1000,0,-226,2000,4794,1381,0,0,0,0,1,31,2235,3778,0,4,N,Q
538,0,3000,0,0,-1,0,315,16,0,0,0,0,0,33,0,0,0,1,N,R
539,0,18000,0,0,0,0,197,2222,0,0,0,0,0,20,0,0,4,2,N,S
540,0,179000,1000,3016,-2468,8000,0,3846,3000,0,1,0,0,67,24287,130795,0,3,N,T
541,0,18000,0,0,-6,2000,1578,1588,0,0,0,0,0,22,0,0,0,1,N,U
542,0,0,0,0,-6,0,16,19,0,0,0,0,0,19,0,0,4,4,N,V
543,0,23000,0,0,-59,-17000,2544,1562,40000,0,0,0,0,28,0,0,0,1,N,W
544,0,37000,0,0,-16,2000,2041,3251,0,0,0,0,0,37,10,710,0,2,N,X
545,0,74000,0,0,-190,1000,3081,6695,0,0,1,0,0,46,0,0,1,2,Y,Y
546,0,22000,0,0,-12,1000,387,1146,0,0,0,0,0,44,0,6087,0,7,N,Z
547,0,25000,0,0,-8,1000,2915,236,0,0,0,0,0,22,0,1984,0,7,N,A
548,0,19000,1000,0,-1622,0,5157,1829,0,0,1,0,0,37,0,0,0,1,Y,B
549,0,16000,0,0,-480,0,0,544,0,1,0,0,0,27,0,210,0,5,Y,C
550,0,34000,0,0,-1,0,2371,1111,0,0,0,0,1,31,0,0,0,2,N,D
551,0,76000,2000,0,-16,6000,3243,3555,0,0,0,0,0,20,0,5229,3,3,N,E
552,1,50000,0,0,-1087,-21000,14775,7570,0,0,0,0,0,29,716,4015,0,7,Y,F
553,0,7000,0,0,-1,0,849,0,0,0,0,0,0,18,0,0,4,7,N,G
554,0,5000,0,101,0,0,1288,9,0,0,0,0,0,21,0,0,0,3,N,H
555,0,43000,0,0,-467,-3000,2686,1604,0,0,0,0,0,45,0,993,0,5,N,I
556,0,94000,0,0,-33,-6000,6968,3456,0,0,0,0,0,51,52,7041,0,7,N,J
557,0,28000,2000,0,-7,2000,5815,1255,4000,0,0,0,0,27,4000,1237,0,1,N,K
558,0,52000,1000,0,-146,3000,666,1479,0,1,0,0,1,51,86,9311,4,4,Y,L
559,0,0,0,0,0,0,177,0,0,0,0,0,0,18,0,18,4,6,N,M
560,0,29000,0,0,-3,0,2135,1621,0,0,1,0,0,43,412,8082,0,5,N,N
561,0,25000,0,0,-421,-4000,128,2692,6000,1,1,0,0,40,0,940,3,3,Y,O
562,0,0,0,0,-23,0,854,1626,0,0,0,0,0,54,159,1787,2,8,N,P
563,0,14000,0,0,0,0,1919,132,0,0,0,0,0,45,0,20,0,5,N,Q
564,0,0,0,0,0,0,31,0,0,0,0,0,0,19,0,4,0,4,N,R
565,1,19000,0,0,-2,0,432,1066,0,0,0,0,0,21,0,34,4,5,N,S
566,0,0,0,0,0,0,15,0,0,0,0,0,0,18,0,0,4,1,N,T
567,0,142000,0,0,0,31000,25342,173,0,0,0,0,0,29,10540,0,0,1,N,U
568,0,24000,0,0,-132,0,52,2895,0,1,0,0,0,22,0,4690,0,6,N,V
569,0,0,0,0,0,0,421,0,0,0,0,0,0,18,0,0,0,4,N,W
570,0,14000,0,0,-138,1000,713,26,0,0,1,0,0,25,0,0,0,7,Y,X
571,0,11000,0,0,-7,0,1913,117,0,0,0,0,0,36,0,0,0,1,N,Y
572,0,1000,0,0,0,0,362,0,0,0,0,0,0,19,0,35,4,8,N,Z
573,0,6000,0,0,-4,0,1,30,0,0,0,0,0,23,0,0,0,2,N,A
574,0,24000,0,0,-706,0,8,1945,0,1,0,0,0,31,0,7902,0,1,Y,B
575,0,0,0,157,-59,2000,5280,3668,0,0,0,0,0,26,2496,2839,0,3,Y,C
576,0,31000,0,0,-1,2000,4785,937,0,0,0,0,0,20,0,0,4,4,N,D
577,0,21000,0,0,-2,1000,1054,930,0,0,0,0,0,53,0,0,1,2,N,E
578,0,25000,0,0,-3,4000,3,580,0,0,1,0,0,48,0,768,0,5,N,F
579,0,16000,0,0,-10,0,183,382,0,0,1,0,0,42,403,999,0,8,N,G
580,0,18000,1000,0,-101,1000,2983,1030,0,0,1,0,0,48,1338,159,0,4,Y,H
581,0,1000,0,0,-34,0,0,423,0,0,0,0,1,19,0,2044,4,7,N,I
582,0,25000,1000,0,-63,2000,3074,468,0,0,0,0,0,26,390,0,0,4,N,J
583,0,9000,0,0,-3,0,1698,218,0,0,0,0,0,44,1205,0,0,1,N,K
584,0,33000,0,0,0,4000,10972,7583,0,0,1,0,0,43,0,0,0,1,N,L
585,0,20000,0,0,-11,-2000,17,526,0,1,0,0,0,20,0,0,4,7,N,M
586,0,19000,0,0,-307,0,506,1586,3000,0,0,0,0,22,0,2122,0,9,Y,N
587,0,15000,0,0,-205,0,1371,488,0,0,0,0,0,23,0,163,0,4,N,O
588,0,46000,0,5,-91,1000,890,3189,0,0,0,0,0,61,646,2189,0,3,Y,P
589,0,64000,0,0,-11,-8000,0,2359,0,0,0,0,0,39,0,0,0,5,N,Q
590,0,56000,5000,0,-9735,14000,18091,1633,0,0,1,0,0,49,0,0,4,9,Y,R
591,1,29000,0,0,-62,0,9,3213,0,1,0,0,0,34,240,650,0,4,Y,S
592,0,16000,0,11,0,0,1890,541,0,0,0,0,0,37,7,0,0,2,N,T
593,0,42000,0,0,-52,7000,0,1770,0,0,1,0,0,43,0,8293,0,2,Y,U
594,0,0,0,0,-47,0,0,15,0,1,0,0,0,18,0,0,4,7,Y,V
595,0,7000,0,0,-13,0,0,624,0,1,0,0,0,23,0,0,0,7,Y,W
596,0,95000,0,238,-683,4000,56,13228,0,1,0,0,0,32,0,3724,1,2,Y,X
